       x               Bx            y              By             z           Bz       gamma          ID
 -8.83096248E-03  3.91646369E-03 -4.37607423E-03  3.83677334E-03  0.00000000E+00  5.60855131E-01  1.20788147E+00  2.57550000E+04
 -1.02842847E-02  4.49655082E-03  1.27040135E-02  5.38554665E-03  0.00000000E+00  5.42594232E-01  1.19052489E+00  2.57560000E+04
  1.36135366E-02 -8.13455535E-03  1.19943966E-02  8.59271899E-03  0.00000000E+00  5.41523362E-01  1.18962302E+00  2.57570000E+04
 -3.21986995E-03 -9.98419596E-03  2.28575840E-04  5.62170379E-03  0.00000000E+00  5.44289710E-01  1.19215221E+00  2.57580000E+04
 -6.14781431E-03 -1.16634914E-03 -9.14408281E-03 -2.98493184E-03  0.00000000E+00  5.33659720E-01  1.18246188E+00  2.57590000E+04
  7.83235493E-03  1.02167356E-02  1.94255212E-02 -5.29640474E-03  0.00000000E+00  5.38576580E-01  1.18694648E+00  2.57600000E+04
  9.59271270E-03 -7.34964420E-03 -1.06287841E-02 -6.06064541E-04  0.00000000E+00  5.64376236E-01  1.21140941E+00  2.57610000E+04
  1.07279557E-02  8.73719675E-03  1.58888805E-02  1.08983201E-02  0.00000000E+00  5.50707801E-01  1.19820574E+00  2.57620000E+04
  4.27064454E-03 -8.03811002E-03 -1.89258056E-02 -9.57720303E-03  0.00000000E+00  5.39850307E-01  1.18811669E+00  2.57630000E+04
 -1.81736978E-02  1.77840388E-03  6.82770134E-03  3.73737598E-04  0.00000000E+00  5.31170849E-01  1.18027136E+00  2.57640000E+04
  1.50036886E-02 -2.88388926E-03 -1.40247031E-02  4.90680840E-03  0.00000000E+00  5.38625622E-01  1.18690700E+00  2.57650000E+04
 -6.97223302E-03  8.41907237E-03  6.05094359E-03 -1.02010951E-02  0.00000000E+00  5.50442532E-01  1.19793723E+00  2.57660000E+04
 -4.21170190E-03  9.72483105E-04 -1.72195086E-02 -9.31864901E-03  0.00000000E+00  5.63074417E-01  1.21013647E+00  2.57670000E+04
 -1.28983098E-03  4.35433457E-03 -4.71414532E-03 -9.29318238E-03  0.00000000E+00  5.57728506E-01  1.20487735E+00  2.57680000E+04
 -6.29236180E-05  4.81488921E-03  1.26236021E-02  4.33679774E-03  0.00000000E+00  5.32016657E-01  1.18104318E+00  2.57690000E+04
  1.66000554E-02  1.02606177E-02 -7.05762615E-03  3.87721443E-03  0.00000000E+00  5.52172686E-01  1.19953322E+00  2.57700000E+04
 -5.22084528E-03 -7.25600888E-03 -7.34350496E-04  3.57865880E-03  0.00000000E+00  5.41646982E-01  1.18967299E+00  2.57710000E+04
  2.58143150E-03  9.43103501E-03  9.16915676E-03  2.50398117E-04  0.00000000E+00  5.30777932E-01  1.17999889E+00  2.57720000E+04
  1.21334395E-02 -1.32853050E-03 -1.04318755E-02 -1.05316337E-04  0.00000000E+00  5.48964607E-01  1.19639474E+00  2.57730000E+04
  1.12253685E-02  1.00281014E-02 -1.22201833E-02 -2.08017181E-03  0.00000000E+00  5.65033152E-01  1.21211440E+00  2.57740000E+04
  1.30502927E-02 -6.27091958E-03  1.55648231E-02 -2.66946950E-03  0.00000000E+00  5.49546191E-01  1.19698045E+00  2.57750000E+04
  1.76070225E-02  2.96649334E-03  1.15009419E-02 -4.38631048E-03  0.00000000E+00  5.28019234E-01  1.17755685E+00  2.57760000E+04
 -9.07984749E-03  6.46057338E-03 -7.40570674E-03  5.09979264E-03  0.00000000E+00  5.45133375E-01  1.19287767E+00  2.57770000E+04
 -5.65215173E-03  9.49352431E-03  1.12637002E-02 -6.54520216E-03  0.00000000E+00  5.45400761E-01  1.19318062E+00  2.57780000E+04
 -1.04205636E-02  1.07760353E-02 -3.08762318E-03 -1.59656045E-03  0.00000000E+00  5.53134901E-01  1.20045069E+00  2.57790000E+04
 -9.19850444E-03 -1.73665881E-03  5.44012206E-04  2.32708197E-03  0.00000000E+00  5.62345672E-01  1.20934023E+00  2.57800000E+04
  1.68363585E-02  1.03606261E-02 -8.88066191E-03  7.85374635E-03  0.00000000E+00  5.51646936E-01  1.19907470E+00  2.57810000E+04
 -1.48412848E-02 -2.33989904E-03 -9.92543611E-03 -1.01184127E-02  0.00000000E+00  5.58707149E-01  1.20583627E+00  2.57820000E+04
  1.68360703E-02  4.44970936E-03  1.72020336E-02 -7.97901491E-03  0.00000000E+00  5.64487023E-01  1.21154645E+00  2.57830000E+04
 -1.75913667E-02  6.84154000E-03  9.61180789E-03  3.04372182E-03  0.00000000E+00  5.63097060E-01  1.21013096E+00  2.57840000E+04
  2.48910960E-03 -2.89439397E-03 -9.87250241E-03 -3.29945190E-03  0.00000000E+00  5.50876662E-01  1.19821448E+00  2.57850000E+04
  3.21157533E-03  9.94852269E-03  8.67963443E-03 -6.62911103E-03  0.00000000E+00  5.46882720E-01  1.19456634E+00  2.57860000E+04
 -1.46094054E-02 -1.55252855E-03 -1.58478084E-02  7.57020258E-03  0.00000000E+00  5.28438684E-01  1.17794468E+00  2.57870000E+04
  1.59961225E-02 -9.26313332E-03  9.32708621E-03 -1.08899069E-03  0.00000000E+00  5.38486060E-01  1.18682698E+00  2.57880000E+04
 -9.71726877E-05 -4.55590510E-03 -9.03565823E-03  5.13799630E-03  0.00000000E+00  5.65675668E-01  1.21271033E+00  2.57890000E+04
  4.71480902E-03 -7.85442729E-03  2.26755064E-04  4.74257232E-03  0.00000000E+00  5.30121943E-01  1.17942363E+00  2.57900000E+04
  4.28179079E-03 -1.52703399E-03 -7.01019735E-03  3.84158861E-03  0.00000000E+00  5.42173502E-01  1.19011293E+00  2.57910000E+04
  1.23923626E-02  1.10465246E-03  2.90860846E-03  8.26343760E-03  0.00000000E+00  5.53657820E-01  1.20090904E+00  2.57920000E+04
  1.48521919E-02 -4.34763684E-03  1.09590812E-03  3.27514827E-03  0.00000000E+00  5.39554201E-01  1.18774258E+00  2.57930000E+04
 -1.90159817E-02 -4.74110881E-03  1.11859716E-02 -2.35024042E-03  0.00000000E+00  5.58454761E-01  1.20551920E+00  2.57940000E+04
  1.00800731E-02 -9.08403556E-03 -1.58733739E-03  2.91145682E-03  0.00000000E+00  5.36810153E-01  1.18532688E+00  2.57950000E+04
 -1.74675799E-02  4.46946312E-03 -1.19553259E-02  1.95140012E-03  0.00000000E+00  5.26557155E-01  1.17629658E+00  2.57960000E+04
 -9.89083433E-03  4.45330252E-03 -1.16993423E-02 -4.47889250E-03  0.00000000E+00  5.30705045E-01  1.17989500E+00  2.57970000E+04
 -5.15180582E-03  5.06785164E-03  9.22728811E-03 -1.03471380E-02  0.00000000E+00  5.28189438E-01  1.17778917E+00  2.57980000E+04
 -2.10964324E-03 -6.10952567E-03 -8.33035221E-03 -8.81104255E-03  0.00000000E+00  5.58545609E-01  1.20568430E+00  2.57990000E+04
  1.76588306E-02  7.91363833E-03 -6.03729828E-03  4.40381847E-03  0.00000000E+00  5.51978064E-01  1.19931478E+00  2.58000000E+04
  1.81663753E-02 -5.38442574E-03  3.99042523E-03  7.65388725E-03  0.00000000E+00  5.57737407E-01  1.20487051E+00  2.58010000E+04
  1.92061220E-02 -7.54223217E-03 -2.22138940E-03 -5.93630232E-03  0.00000000E+00  5.59143181E-01  1.20625000E+00  2.58020000E+04
  6.61089038E-03 -1.72803435E-03  6.05361497E-03  5.61932007E-04  0.00000000E+00  5.54652993E-01  1.20180784E+00  2.58030000E+04
  3.02517718E-03 -1.10715006E-02  1.50377196E-02  7.36090363E-03  0.00000000E+00  5.53762797E-01  1.20110264E+00  2.58040000E+04
  1.86758155E-02  9.94153328E-03 -3.96084254E-03  3.48806935E-03  0.00000000E+00  5.67273867E-01  1.21438539E+00  2.58050000E+04
 -8.37108143E-03 -5.38728142E-03 -3.94382627E-03  6.69792810E-03  0.00000000E+00  5.48237329E-01  1.19577371E+00  2.58060000E+04
  1.12382076E-02 -6.78845989E-03  1.20524606E-02 -8.24486865E-03  0.00000000E+00  5.27304257E-01  1.17701144E+00  2.58070000E+04
  1.48327927E-02 -1.03712657E-02  4.87246476E-03  1.09786249E-02  0.00000000E+00  5.59468048E-01  1.20668846E+00  2.58080000E+04
  1.44105662E-03 -7.16866641E-03  4.55060121E-03 -5.46257014E-03  0.00000000E+00  5.40817024E-01  1.18893061E+00  2.58090000E+04
  1.29907444E-03  8.07238029E-03 -1.12003949E-02  4.89347297E-03  0.00000000E+00  5.52687094E-01  1.19999704E+00  2.58100000E+04
 -1.67389686E-02 -1.11177890E-02 -7.89606830E-03  6.41593169E-03  0.00000000E+00  5.66331736E-01  1.21347822E+00  2.58110000E+04
  1.97158418E-02  9.85002129E-03  6.26597957E-03 -6.86906682E-03  0.00000000E+00  5.33428887E-01  1.18236898E+00  2.58120000E+04
  1.32486725E-02  9.39312955E-04 -1.57390098E-02 -1.41900338E-03  0.00000000E+00  5.65332085E-01  1.21232452E+00  2.58130000E+04
  6.09992194E-03 -9.15468966E-03 -1.48211430E-02  6.40844987E-03  0.00000000E+00  5.39433880E-01  1.18771362E+00  2.58140000E+04
  1.61386251E-02  6.48672374E-03  1.56068499E-02  1.09744005E-02  0.00000000E+00  5.60488674E-01  1.20763617E+00  2.58150000E+04
  9.11648795E-03 -7.10098675E-03 -1.66845824E-02  5.88928040E-03  0.00000000E+00  5.27368226E-01  1.17704284E+00  2.58160000E+04
  1.61378882E-03  1.02584366E-02 -1.09734425E-02  3.06767640E-03  0.00000000E+00  5.46407312E-01  1.19409952E+00  2.58170000E+04
  1.17927199E-03 -1.60625413E-03  1.82579858E-02  6.39147730E-03  0.00000000E+00  5.39737448E-01  1.18791988E+00  2.58180000E+04
  1.49602611E-02 -1.00950140E-02 -1.94191843E-02  1.21902156E-03  0.00000000E+00  5.67345771E-01  1.21445164E+00  2.58190000E+04
 -3.92453918E-03 -4.24891702E-03 -6.07883624E-03  6.19055508E-03  0.00000000E+00  5.53682598E-01  1.20092143E+00  2.58200000E+04
  7.38686092E-03 -8.74950772E-03 -1.62865537E-02 -1.10601498E-03  0.00000000E+00  5.42603353E-01  1.19055733E+00  2.58210000E+04
 -5.22087118E-05  1.10551756E-02 -1.93619345E-02 -6.28819508E-03  0.00000000E+00  5.60892380E-01  1.20803436E+00  2.58220000E+04
  1.33178736E-02  6.63916369E-03  2.44492181E-03 -2.64498799E-03  0.00000000E+00  5.33311929E-01  1.18218894E+00  2.58230000E+04
 -3.38237621E-04 -1.04453359E-03 -4.71493546E-03 -9.39002677E-03  0.00000000E+00  5.55350891E-01  1.20255549E+00  2.58240000E+04
  9.75787316E-04 -7.29431927E-03 -2.15959048E-03  1.99607100E-03  0.00000000E+00  5.35934567E-01  1.18451743E+00  2.58250000E+04
 -1.09124936E-02  8.22902169E-03  4.47067194E-03 -3.25750341E-04  0.00000000E+00  5.62189172E-01  1.20923713E+00  2.58260000E+04
 -1.13224516E-02 -7.12747370E-03 -9.17517729E-03  9.42303593E-03  0.00000000E+00  5.63857617E-01  1.21096529E+00  2.58270000E+04
  5.43471635E-03 -1.79972516E-03 -1.60654372E-02  9.73014565E-03  0.00000000E+00  5.39956742E-01  1.18816408E+00  2.58280000E+04
  1.66252317E-02  3.38285945E-03  1.16063265E-02  7.98572636E-03  0.00000000E+00  5.36360069E-01  1.18491176E+00  2.58290000E+04
  1.12376040E-02  3.22978110E-03  1.35006626E-02 -1.01898196E-02  0.00000000E+00  5.57231039E-01  1.20440037E+00  2.58300000E+04
  1.98934736E-02 -8.63132061E-05  9.02241903E-03  7.22004918E-03  0.00000000E+00  5.57887480E-01  1.20498596E+00  2.58310000E+04
 -4.13884719E-03 -7.81700722E-03 -1.53921840E-03 -9.01396399E-03  0.00000000E+00  5.48498376E-01  1.19607712E+00  2.58320000E+04
  3.78496626E-03  2.64989005E-04  3.10332647E-03  3.13894898E-03  0.00000000E+00  5.26418347E-01  1.17616637E+00  2.58330000E+04
  9.03462989E-03 -1.49753818E-03 -9.13743221E-03  8.17273460E-04  0.00000000E+00  5.56797531E-01  1.20388156E+00  2.58340000E+04
 -6.60943794E-03 -5.20345443E-03 -1.52830124E-02  7.59985879E-03  0.00000000E+00  5.29880536E-01  1.17921430E+00  2.58350000E+04
  1.51647771E-02 -7.03956788E-03 -4.92527292E-03 -3.14276107E-03  0.00000000E+00  5.63174764E-01  1.21021149E+00  2.58360000E+04
  1.54918247E-02  4.84594445E-04  1.96338654E-02  9.10325252E-04  0.00000000E+00  5.53818349E-01  1.20100373E+00  2.58370000E+04
 -1.55546504E-03 -6.49736695E-03 -7.28105497E-03  4.82114495E-03  0.00000000E+00  5.33306310E-01  1.18219587E+00  2.58380000E+04
 -1.02138434E-02  7.05819825E-03 -7.01914055E-03  7.71979365E-03  0.00000000E+00  5.34013333E-01  1.18285614E+00  2.58390000E+04
  1.48660326E-02  1.85447180E-03 -1.28021671E-02  7.21337605E-03  0.00000000E+00  5.53989656E-01  1.20121529E+00  2.58400000E+04
  1.42310785E-02 -3.29070529E-03  1.33103719E-02  2.05439797E-03  0.00000000E+00  5.58283127E-01  1.20534000E+00  2.58410000E+04
 -1.62592704E-02 -4.51690603E-03  9.26790345E-03 -8.11314952E-04  0.00000000E+00  5.49284917E-01  1.19671258E+00  2.58420000E+04
  1.38724031E-02 -5.33944476E-03 -1.65100482E-02 -2.03680641E-03  0.00000000E+00  5.44328304E-01  1.19210425E+00  2.58430000E+04
 -9.36402588E-03 -5.77533389E-03 -1.77510952E-03  1.02070606E-02  0.00000000E+00  5.60822678E-01  1.20794410E+00  2.58440000E+04
 -6.42884676E-03  2.41772352E-03 -7.09237750E-03 -8.95858506E-03  0.00000000E+00  5.40700239E-01  1.18882858E+00  2.58450000E+04
 -9.91255283E-03  9.92737746E-03  1.85561345E-02  7.10418456E-03  0.00000000E+00  5.53907229E-01  1.20121723E+00  2.58460000E+04
 -2.97410546E-03  4.39268024E-03 -1.73603199E-02  7.87968801E-04  0.00000000E+00  5.56510107E-01  1.20361732E+00  2.58470000E+04
 -1.60101789E-03 -1.54753461E-03 -3.50616817E-03  7.11259775E-03  0.00000000E+00  5.47630173E-01  1.19518745E+00  2.58480000E+04
 -1.18382981E-02  4.31412482E-03 -1.27940804E-02  1.77032667E-03  0.00000000E+00  5.32478881E-01  1.18143199E+00  2.58490000E+04
 -1.23972907E-02  6.56632680E-03  4.96188433E-03  5.99661455E-03  0.00000000E+00  5.64158939E-01  1.21121343E+00  2.58500000E+04
  1.45738149E-03 -5.30276112E-03  1.27038903E-02 -1.06629916E-02  0.00000000E+00  5.51780254E-01  1.19917807E+00  2.58510000E+04
 -1.97644251E-03 -7.19069518E-03  1.30348688E-02  1.00500724E-03  0.00000000E+00  5.42113803E-01  1.19008840E+00  2.58520000E+04
  9.26921419E-03 -6.99103054E-04 -7.66946395E-03 -8.37228248E-03  0.00000000E+00  5.44956969E-01  1.19271691E+00  2.58530000E+04
 -1.89518601E-02  1.04918067E-02 -4.25892483E-03 -5.96620597E-03  0.00000000E+00  5.40338923E-01  1.18855059E+00  2.58540000E+04
  1.13338706E-03 -2.85537180E-04 -1.00174433E-02  1.72706936E-03  0.00000000E+00  5.54409475E-01  1.20157330E+00  2.58550000E+04
  1.89384648E-02  7.24681072E-03 -3.50834789E-03 -2.44264652E-03  0.00000000E+00  5.47190034E-01  1.19478101E+00  2.58560000E+04
 -6.90466101E-03 -7.67611428E-03 -1.80618856E-02  9.17949528E-03  0.00000000E+00  5.44174010E-01  1.19205561E+00  2.58570000E+04
 -9.11174005E-04  4.24261580E-03  1.76459646E-02 -5.60582133E-03  0.00000000E+00  5.48310895E-01  1.19582177E+00  2.58580000E+04
  1.55395635E-02  5.43248068E-03 -3.25384142E-03  4.38140666E-03  0.00000000E+00  5.40346247E-01  1.18847584E+00  2.58590000E+04
 -3.00176202E-03 -1.01564247E-02 -2.21970676E-03  5.92927103E-03  0.00000000E+00  5.43033968E-01  1.19100311E+00  2.58600000E+04
  2.84192521E-03 -7.70610219E-04 -1.48615616E-03 -1.04283915E-02  0.00000000E+00  5.62095597E-01  1.20918083E+00  2.58610000E+04
  1.51227776E-02 -1.69020059E-03  1.90775453E-02 -9.73700603E-03  0.00000000E+00  5.31163021E-01  1.18034211E+00  2.58620000E+04
  3.53932959E-03  1.01948871E-02  1.35678024E-02  1.21272755E-03  0.00000000E+00  5.64723790E-01  1.21180377E+00  2.58630000E+04
 -1.40355528E-02 -9.57150773E-03 -1.20021011E-02 -4.31078667E-03  0.00000000E+00  5.57475731E-01  1.20463515E+00  2.58640000E+04
  2.65992350E-03  1.48298834E-03 -1.49133590E-02 -5.38657935E-04  0.00000000E+00  5.44960611E-01  1.19266251E+00  2.58650000E+04
 -5.48020983E-03 -8.51908332E-03  1.62640581E-02 -9.79403585E-03  0.00000000E+00  5.51063306E-01  1.19851987E+00  2.58660000E+04
 -7.15035117E-03  3.30296959E-03 -1.46446047E-02  6.44243875E-03  0.00000000E+00  5.48933232E-01  1.19640860E+00  2.58670000E+04
  1.49056971E-02  8.55952902E-03 -1.78158395E-02 -9.30372543E-03  0.00000000E+00  5.58715796E-01  1.20589030E+00  2.58680000E+04
  5.73355893E-03 -5.24131956E-03 -5.33504848E-03 -2.27258789E-03  0.00000000E+00  5.34988993E-01  1.18365648E+00  2.58690000E+04
 -7.10009285E-03  1.30797783E-03  1.35474484E-02 -7.54876973E-03  0.00000000E+00  5.44158463E-01  1.19196973E+00  2.58700000E+04
  1.11438421E-02 -7.39031614E-03  4.52975108E-03  1.07134793E-02  0.00000000E+00  5.45417153E-01  1.19322675E+00  2.58710000E+04
  1.11361943E-03  2.30674605E-03 -1.83003539E-02 -6.67254904E-03  0.00000000E+00  5.62966108E-01  1.20999481E+00  2.58720000E+04
 -4.95143056E-03 -7.54133464E-03  2.36523244E-03  5.59937910E-03  0.00000000E+00  5.28761375E-01  1.17824689E+00  2.58730000E+04
 -9.69065651E-03  1.73218677E-03 -7.07070764E-04 -1.03116648E-02  0.00000000E+00  5.44506245E-01  1.19233338E+00  2.58740000E+04
 -1.94804155E-02  5.26108452E-03  1.41421290E-03  2.21258081E-03  0.00000000E+00  5.29398896E-01  1.17875343E+00  2.58750000E+04
 -2.90408863E-03 -1.51462225E-03  1.59262143E-02 -8.13086625E-03  0.00000000E+00  5.40176031E-01  1.18833802E+00  2.58760000E+04
 -1.78168820E-02 -3.03631515E-03  4.90554245E-03  1.10267272E-02  0.00000000E+00  5.65624870E-01  1.21273368E+00  2.58770000E+04
  1.41065523E-02  7.32045738E-03 -1.27576865E-02  1.85314569E-03  0.00000000E+00  5.43453125E-01  1.19131926E+00  2.58780000E+04
 -5.99170112E-04  4.79410099E-03 -1.27585232E-03 -9.47119090E-03  0.00000000E+00  5.54577312E-01  1.20182992E+00  2.58790000E+04
 -1.81453115E-02 -7.07643857E-03  4.14644011E-03  3.68879812E-03  0.00000000E+00  5.31810468E-01  1.18088041E+00  2.58800000E+04
  1.58410960E-02 -2.45423943E-03 -1.02269804E-02  1.02949860E-02  0.00000000E+00  5.52754402E-01  1.20008112E+00  2.58810000E+04
 -1.02660376E-02  9.97908658E-03 -1.53072764E-02 -6.23247750E-03  0.00000000E+00  5.27797211E-01  1.17745560E+00  2.58820000E+04
 -1.67136076E-02 -5.59970080E-04 -4.77372934E-03  1.01392935E-02  0.00000000E+00  5.56729345E-01  1.20390275E+00  2.58830000E+04
 -1.69164702E-02  3.39353214E-03  1.36643095E-02  9.31821705E-03  0.00000000E+00  5.32232263E-01  1.18127868E+00  2.58840000E+04
 -1.93127286E-02  5.67454286E-03  3.21581346E-03 -1.98162920E-03  0.00000000E+00  5.53307895E-01  1.20054486E+00  2.58850000E+04
 -1.29157812E-02  8.16554258E-03 -7.21317122E-03  5.56273404E-03  0.00000000E+00  5.38190103E-01  1.18656960E+00  2.58860000E+04
 -8.77574851E-03 -9.24978307E-03  8.03153900E-03 -9.39667133E-03  0.00000000E+00  5.45549554E-01  1.19335326E+00  2.58870000E+04
  8.36765010E-03  6.13897759E-03  5.49096211E-03  5.86304550E-03  0.00000000E+00  5.35279127E-01  1.18394675E+00  2.58880000E+04
  1.34112802E-02 -8.67374403E-03  2.71794961E-03  7.69475406E-03  0.00000000E+00  5.53610478E-01  1.20091988E+00  2.58890000E+04
 -9.57292653E-03  6.10249957E-03 -5.12542532E-03 -2.72121776E-03  0.00000000E+00  5.46240219E-01  1.19388456E+00  2.58900000E+04
 -9.74494765E-03  1.54069010E-03  1.47185108E-02  7.24195938E-03  0.00000000E+00  5.32069584E-01  1.18110014E+00  2.58910000E+04
  1.78973596E-02  9.45727798E-03  6.12954533E-03  9.18102382E-03  0.00000000E+00  5.42558262E-01  1.19059701E+00  2.58920000E+04
 -1.83197123E-02 -2.05796265E-04  1.35912101E-02  4.11876756E-03  0.00000000E+00  5.36420926E-01  1.18491764E+00  2.58930000E+04
 -4.08013034E-03 -6.30218689E-03 -1.12235218E-02  2.66019344E-03  0.00000000E+00  5.39891348E-01  1.18806199E+00  2.58940000E+04
 -1.42980356E-02  6.38286365E-03  2.33522281E-03  1.02798307E-02  0.00000000E+00  5.42056021E-01  1.19011458E+00  2.58950000E+04
  7.27918248E-03 -4.08624862E-03  1.69630856E-02 -2.24502370E-03  0.00000000E+00  5.63737916E-01  1.21074087E+00  2.58960000E+04
  5.51141515E-03  6.43257842E-03 -9.37160884E-03 -3.14701651E-03  0.00000000E+00  5.27300448E-01  1.17695698E+00  2.58970000E+04
 -7.21985285E-03 -3.23761597E-04 -1.08072031E-02  9.52599086E-03  0.00000000E+00  5.44935786E-01  1.19271451E+00  2.58980000E+04
 -1.11639406E-02  1.00832765E-02  1.76423167E-02 -4.59886645E-03  0.00000000E+00  5.59508922E-01  1.20663617E+00  2.58990000E+04
  3.38315252E-03 -6.01975071E-03 -1.75211193E-02 -8.10374992E-03  0.00000000E+00  5.55790284E-01  1.20299125E+00  2.59000000E+04
  1.16288910E-02 -4.66054793E-03 -1.72256703E-02  9.67803050E-03  0.00000000E+00  5.42689766E-01  1.19066821E+00  2.59010000E+04
  1.88766489E-02 -5.17261337E-03  6.65547091E-03  9.64802448E-04  0.00000000E+00  5.33227302E-01  1.18209507E+00  2.59020000E+04
 -7.45306246E-04  9.77291668E-03 -1.62362168E-03 -9.73330583E-03  0.00000000E+00  5.55289835E-01  1.20258433E+00  2.59030000E+04
  1.86951842E-02  1.78037929E-03 -9.92130251E-03  3.43541571E-03  0.00000000E+00  5.27761716E-01  1.17732428E+00  2.59040000E+04
 -7.89329574E-04 -8.60690061E-03 -1.93941976E-02  6.70643836E-03  0.00000000E+00  5.64150597E-01  1.21124059E+00  2.59050000E+04
  1.80423881E-02 -7.92390645E-03  1.15145527E-02 -2.08984778E-03  0.00000000E+00  5.62087601E-01  1.20913559E+00  2.59060000E+04
  9.70769482E-03 -3.24987529E-03  1.58177587E-02  2.07445299E-03  0.00000000E+00  5.30856589E-01  1.18000658E+00  2.59070000E+04
 -7.10148919E-03  1.01128009E-02  1.45173379E-03 -9.59605320E-03  0.00000000E+00  5.42240686E-01  1.19032379E+00  2.59080000E+04
  1.11919552E-02 -6.34506453E-03  2.28882213E-03 -1.85345446E-03  0.00000000E+00  5.68076671E-01  1.21514200E+00  2.59090000E+04
 -1.49247548E-04 -4.14838775E-03  6.01001438E-03 -5.66423381E-03  0.00000000E+00  5.46157728E-01  1.19381185E+00  2.59100000E+04
  1.15424171E-02 -2.20867413E-04  1.19300557E-02  8.50497782E-03  0.00000000E+00  5.51516974E-01  1.19886786E+00  2.59110000E+04
 -4.78923583E-03 -5.86850159E-03  1.81889680E-02  1.80482265E-03  0.00000000E+00  5.30895585E-01  1.18005936E+00  2.59120000E+04
 -1.38271056E-02 -4.89423692E-03 -7.45416304E-03  5.28805087E-03  0.00000000E+00  5.48668080E-01  1.19615905E+00  2.59130000E+04
 -1.30512427E-02 -6.18474644E-03  1.98009172E-02 -9.22896158E-03  0.00000000E+00  5.40669616E-01  1.18883212E+00  2.59140000E+04
 -2.50310672E-03  1.01425023E-02  4.38302035E-03 -1.06687201E-02  0.00000000E+00  5.45447294E-01  1.19329486E+00  2.59150000E+04
  3.58621311E-03 -6.72787910E-03  1.08101180E-02 -1.03932622E-02  0.00000000E+00  5.37143587E-01  1.18567709E+00  2.59160000E+04
 -1.48426838E-02 -4.42476446E-03  1.79547273E-02 -6.80132080E-03  0.00000000E+00  5.66295102E-01  1.21335278E+00  2.59170000E+04
  5.89548949E-03  2.24837581E-03 -1.59888210E-02  5.64824554E-03  0.00000000E+00  5.50077331E-01  1.19747343E+00  2.59180000E+04
  1.28150177E-02  3.79964957E-04  4.33676192E-03 -4.81900496E-03  0.00000000E+00  5.32183771E-01  1.18117435E+00  2.59190000E+04
 -9.96958900E-03 -7.43258403E-03 -5.62384113E-03  9.79427661E-03  0.00000000E+00  5.45518671E-01  1.19330535E+00  2.59200000E+04
  8.19346541E-03  9.33877677E-03  1.40601553E-02  1.32883176E-03  0.00000000E+00  5.39015596E-01  1.18730585E+00  2.59210000E+04
  1.01509216E-02  2.80359798E-03 -8.13845719E-03 -4.70948242E-03  0.00000000E+00  5.44695913E-01  1.19244128E+00  2.59220000E+04
 -9.22945905E-03  9.69386689E-03  1.73219196E-02  9.65959899E-03  0.00000000E+00  5.26583048E-01  1.17645185E+00  2.59230000E+04
  1.31393426E-02  1.74208443E-04  1.06180216E-02  9.03561401E-03  0.00000000E+00  5.57119553E-01  1.20426340E+00  2.59240000E+04
 -1.24936911E-02  2.52170291E-03  1.53157659E-02 -8.87316011E-03  0.00000000E+00  5.41940496E-01  1.18995738E+00  2.59250000E+04
  1.53772618E-03  6.82546437E-03 -1.41916332E-02  5.24342803E-03  0.00000000E+00  5.45306645E-01  1.19304344E+00  2.59260000E+04
  1.99522290E-02  4.29464666E-03  8.38904028E-03  2.80755213E-03  0.00000000E+00  5.60875176E-01  1.20789799E+00  2.59270000E+04
  2.20555008E-03  8.92232178E-03 -1.00514350E-02  7.11810891E-03  0.00000000E+00  5.34319975E-01  1.18314459E+00  2.59280000E+04
  1.08085221E-02 -9.26412049E-03 -1.25413088E-02  8.64680800E-03  0.00000000E+00  5.55244856E-01  1.20251511E+00  2.59290000E+04
 -4.98590447E-03 -3.23768681E-03  1.77522373E-02  7.57265900E-03  0.00000000E+00  5.27497367E-01  1.17713983E+00  2.59300000E+04
  3.57524164E-03 -4.49751348E-03 -1.94411428E-02 -7.07926139E-03  0.00000000E+00  5.57884234E-01  1.20499872E+00  2.59310000E+04
  1.93156593E-02 -5.44823865E-03 -1.23853657E-03  4.15547766E-03  0.00000000E+00  5.39542683E-01  1.18774668E+00  2.59320000E+04
  4.27635933E-03  7.86470170E-03  1.35456491E-02  8.66912754E-03  0.00000000E+00  5.33921733E-01  1.18279803E+00  2.59330000E+04
 -9.13069327E-04 -5.66310510E-03 -3.57207929E-03 -4.83819519E-03  0.00000000E+00  5.26730365E-01  1.17647088E+00  2.59340000E+04
  1.40269633E-02 -1.04970360E-03  1.43247384E-02  8.93682109E-03  0.00000000E+00  5.45886214E-01  1.19358662E+00  2.59350000E+04
  1.02108129E-02  3.46513923E-04 -1.60791910E-02 -3.33264283E-03  0.00000000E+00  5.55613693E-01  1.20274155E+00  2.59360000E+04
 -3.68362488E-03  6.31653472E-03 -7.55698935E-03  8.66350836E-03  0.00000000E+00  5.27089009E-01  1.17682718E+00  2.59370000E+04
 -8.93149833E-03  1.77769851E-03  1.79689482E-02 -3.49146598E-03  0.00000000E+00  5.27394029E-01  1.17700815E+00  2.59380000E+04
  6.18324209E-03  3.12713310E-03  7.68988317E-03  2.20102669E-03  0.00000000E+00  5.66486556E-01  1.21350077E+00  2.59390000E+04
 -7.94814365E-03 -7.48405165E-03  3.79833090E-03  9.98642775E-03  0.00000000E+00  5.38687625E-01  1.18706600E+00  2.59400000E+04
